Name,Reviews,Num_Start,Date
Điện thoại Samsung Galaxy Note 8,"Máy chạy mượt , vuốt đã tay , chụp ảnh , selfie cực đỉnh . Nhưng chưa biết thời gian sau sẽ như thế nào . Để xài thời gian xem sao . Điều ghét nhất đó là pin rất mau hết . Đang chơi game ngon lành thì phải tắt đi sạc pin . Nhiều khi đi đâu k có chỗ nào sạc pin . K biêt làm sao mà sạc nữa . Đợt xài em samsung A9 pro phải nói pin nó cực trâu lun . Chơi game cả ngày ... sướng lắm ...",5,20/08/2018

Điện thoại Samsung Galaxy Note 8,"Sp tuyệt vời mượt mà trải nghiệm tốt, giá thành tốt, chụp ảnh đẹp, tính năng siêu việt",5,20/08/2018

Điện thoại Samsung Galaxy Note 8,"kiểu dáng đẹp, pin dùng bền, chỉnh sửa văn bản và đọc mal rất nhanh, mình rất hài lòng với sp này",5,19/08/2018

Điện thoại Samsung Galaxy Note 8,"Thiết kế máy đẹp, chất lượng hình ảnh tốt, sử dụng tiện lợi, pin khoẻ, tôi rất hài lòng.",4,17/08/2018

Điện thoại Samsung Galaxy Note 8,"thiết kế sang trọng, màu đen rất đẹp,bút cảm ứng rất nhạy, cảm ứng mượt mà, màn hình rộng xem phim cực thích.",5,16/08/2018

Điện thoại Samsung Galaxy Note 8,"sản phẩm thiết kế quá tuyệt vời, bút spen rất thông minh, camera xuất sắc. màn hình cong rất tinh tế",5,16/08/2018

Điện thoại Samsung Galaxy Note 8,Note8 mới mua dc 2 tháng  và samsungA3. Sài cùng 1 wifi. Mà note8 thường xuyên bị lắc. Chất lượng hình ảnh cũng thấp hơn luôn.  Tắt nguồn khởi động lại cũng y vậy. Mà note cũng ko tải game nặng máy. Sản phẩm cao cấp mà tệ quá,1,10/08/2018

Điện thoại Samsung Galaxy Note 8,"Chê mỗi cái là android chế độ chờ tụt pin kinh khủng. Để qua đêm 8h sụt 12%. Trong khi đó pin em này đã yếu rồi , ngoài cái pin ra thỳ em này ngon",4,08/08/2018

Điện thoại Samsung Galaxy Note 8,"Sản phẩm đẹp ,tinh năng quá tuyệt phù hợp với các bạn cần ghi chép nhiều, chính sách bảo hành tốt. Nơi đáng tin cậy để mua sắm",5,06/08/2018

Điện thoại Samsung Galaxy Note 8,"Sản phẩm tốt , một tháng lỗi đổi mới do nhà sản xuất chất lượng phục vụ hài lòng..",4,03/08/2018

Điện thoại Samsung Galaxy Note 8,Máy dùng rất ổn định. Đã gặp rất nhiều tình huống note 8 bị chết main hay ám màn nhưng máy mình vẫn rất ổn. Dùng hàng TGDD vẫn là đáng tin nhất. ,5,03/08/2018

Điện thoại Samsung Galaxy Note 8,"Máy rất tuyệt, cầm chắc tay cảm giác sang trọng, máy mượt mà pin dùng tốt trong 1 ngày, bút rất tiện dụng, dễ dàng ghi chú viết vẽ, dịch cũng rất chuẩn. Đáp ứng tốt nhu cầu giải trí lẫn công việc
",5,30/07/2018

Điện thoại Samsung Galaxy Note 8,"Máy rất tuyệt, cầm chắc tay cảm giác sang trọng, máy mượt mà pin dùng tốt trong 1 ngày, bút rất tiện dụng, dễ dàng ghi chú viết vẽ, dịch cũng rất chuẩn. Đáp ứng tốt nhu cầu giải trí lẫn công việc",5,26/07/2018

Điện thoại Samsung Galaxy Note 8,"Máy tốt chạy êm. 
đáp ứng đủ nhu cầu sử dụng.
Nhưng nếu bạn muốn có dung lượng pin thời gian sử dụng lâu thì máy này đáp ứng khoảng 7h sử dụng liên tục. Nói chung Mua hàng tại thế giới di động thật chất lượng.
",5,25/07/2018

Điện thoại Samsung Galaxy Note 8,"Rất tuyệt, mua hơn 2 tháng, xài đã, vấn đề duy nhất là pin 3300, chỉ đủ dùng 1 ngày, nhưng được cái có sạc nhanh nên ko lo lắng. Nói chung cấu hình này ổn vài năm nữa",5,25/07/2018

Điện thoại Samsung Galaxy Note 8,Máy tốt chạy êm. đáp ứng đủ nhu cầu sử dụng. Mua hàng tại thế giới di động thật chất lượng.,5,24/07/2018

Điện thoại Samsung Galaxy Note 8,"Xài ổn, nhưng sau khi cập nhật phần mềm bị lỗi cảm biến, khuyến cáo các bạn nếu máy đang dùng bình thường thì đừng cập nhật làm gì.hết thời gian đổi trả chứ không em trả ngay và luôn.",1,23/07/2018

Điện thoại Samsung Galaxy Note 8,"Mình mua màu tím khói rất đẹp. Lại ít hao pin mẫu mã đẹp, nhiều ứng dụng rất phù hợp với tính năng văn phòng. Đặt biệt có cây bút dùng được rất tiện. Camera chụp rất đẹp . Cho 5 sao cho sản phẩm này",5,20/07/2018

Điện thoại Samsung Galaxy Note 8,"Điện thoại sử dụng rất tốt,thiết kế cầm rất chắc tay kèm với khả năng kháng nước tuyệt vời chỉ có giá hơi cao",4,20/07/2018

Điện thoại Samsung Galaxy Note 8,"máy chơi liên quân rất mượt, pin sử dụng được rất lâu, nếu nghe gọi sử dụng được hơn 2 ngày, sử dụng wifi liên tục được 1 ngày, nhận diện khuôn mặt nhạy, vân tay rất nhanh",5,19/07/2018

Điện thoại Samsung Galaxy Note 8,Máy tốt chạy êm. đáp ứng đủ nhu cầu sử dụng. Mua hàng tại điện máy xanh thật chất lượng.,4,14/07/2018

Điện thoại Samsung Galaxy Note 8,"Máy chơi liên quân rất mượt, pin cầm, nếu nghe gọi sử dụng được hơn 2 ngày, sử dụng wifi liên tục được 1 ngày, nhận diện khuôn mặt  nhạy",5,09/07/2018

Điện thoại Samsung Galaxy Note 8,"trời, lúc đầu cũng sót tiền, nhưng tiền nào của đấy, dùng ưng hết xảy, mượt chơi gảm đã tay nhân viên nhiệt tình ",5,08/07/2018

Điện thoại Samsung Galaxy Note 8,"Mình xài từ đợt mới ra mắt giờ cũng gần 1 năm nhưng mọi thứ vẫn ok. Chơi game mượt, cấu hình cao, phù hợp với nhu cầu công việc. Rất hài lòng.",5,07/07/2018

Điện thoại Samsung Galaxy Note 8,"Mình nua màu tím khói màu lạ và đẹp
Pin máy rất cầm, nhận diện khuôn mặt và vân tay rất nhạy
Chụp hình rất đẹp và có nhiều tính năng camera hay như sticker, nhiều chế độ chụp",5,06/07/2018

Điện thoại Samsung Galaxy Note 8,"Đã mua ở tgdd, cảm nhận xài rất ngon, lúc trước không dám lên 8.0 vì sợ lỗi nhưng lên xong thấy ok hơn, pin cũng như vậy,. Nói chung sử dụng 2-3 năm nữa vẫn ok với cấu hình này",5,06/07/2018

Điện thoại Samsung Galaxy Note 8,"Rất tuyệt, mua hơn 2 tháng, xài đã, vấn đề duy nhất là pin 3300, chỉ đủ dùng 1 ngày, nhưng được cái có sạc nhanh nên ko lo lắng. Nói chung cấu hình này ổn vài năm nữa",5,06/07/2018

Điện thoại Samsung Galaxy Note 8,"mình đã sài con này rồi, màn hình 2k coi phim đã lắm, lúc đầu tưởng ko êm, ,mà mấy em ở dưới sthi mua con này sài cho chắc luôn, thế là mua tiền mặt cái rụp liền",5,05/07/2018

Điện thoại Samsung Galaxy Note 8,Lan đầu tiên tôi mua dt của hãng samsung tôi rất hài lòng về sản phẩm cảm ơn nv dmx đã tu van cho tôi 1 sản phẩm tuyệt vời đến vậy  may xai rất muoc mà chụp hình trong điều kiện thiếu sáng rất la tốt ko biết noi gì hơn tôi gởi lôi cảm ơn đen nv dmx va cty samsung da mang đến cho tôi noi chung va moi ngươi noi riêng 1 sản phẩm trên cả tuyệt vời ,5,01/07/2018

Điện thoại Samsung Galaxy Note 8,Máy mạnh. Màn hình rộng lại chống nước. Có viêt tiện lợi. Chơi game hay chụp hình đều rất ok.,5,30/06/2018

Điện thoại Samsung Galaxy Note 8,"Cammera chụp ảnh đẹp,  chỉnh sửa 1 chút là giống máy ảnh rồi,  quét mống mắt khá nháy. Cấu hình mạnh chạy rất tốt,  cũng hài lòng với nv bên này vì phục vụ nhiệt tình",5,30/06/2018

Điện thoại Samsung Galaxy Note 8,"cam khá đẹp. chụp hinh tuyệt của tuyệt. thích nhất là 2 cạnh cong của em nó, xem phim mát đã. cấu hình mạnh, đã ngâm nước, vẫn bình thường. quét mống mắt mình chưa thử, còn lại mọi thứ vẫn hoạt động tốt.",5,30/06/2018

Điện thoại Samsung Galaxy Note 8,"Sản phẩm tốt, máy mạnh, choi game nhanh k bị lag, có bút tiện lợi và phong cách. Chụp hinh đẹp.",5,29/06/2018

Điện thoại Samsung Galaxy Note 8,"XàI tốt, máy mạnh, chơi game bao ngon, thiết kế ấn tượng, máy mỏng, cây bút rất tiện lợi cho tôi khi cần ghi chú",5,28/06/2018

Điện thoại Samsung Galaxy Note 8,"Máy đẹp, cấu hình mạnh, camera chụp xóa phong rất ấn tượng!!! Nhân viên bán hàng tư vấn nhiệt tình!!! Tôi rất thích sản phẩm này!",5,28/06/2018

Điện thoại Samsung Galaxy Note 8,"Mình rất ưng sản phẩm. Thiết kế kiểu dáng mẫu mã rất đẹp và sang trọng, Chạy ứng dụng rất mượt không bị treo đơ máy, pin cực khỏe",5,27/06/2018

Điện thoại Samsung Galaxy Note 8,sản phẩm thiết kệ đẹp tinh tế hổ trợ cho công việc rất tốt cấu hình cao chơi game mượt phù hợp với nhu cầu sử dung,5,24/06/2018

Điện thoại Samsung Galaxy Note 8,"Thiết kế đẹp, sang trọng, khá năng ghi chú tốt, chụp hình khỏi bàn cãi, tôi rất hài lòng",5,21/06/2018

Điện thoại Samsung Galaxy Note 8,"dùng đã lâu nhưng khả năng làm việc và ghi chú rất tốt, đặc biệt có thể ghi chú khi màn hình tắt, mình dùng note từ thời note 3, note 4, note 5, note 8 cuồn note, bạn nào dùng note đi sẽ biết thích lắm!",5,19/06/2018

Điện thoại Samsung Galaxy Note 8,"Thiết kế máy đẹp, chất lượng hình ảnh tốt, sử dụng tiện lợi, pin khoẻ, tôi rất hài lòng.",5,18/06/2018

Điện thoại Samsung Galaxy Note 8,"Sản phẩm mình đã mua dụng được một thời gian, hình thức máy rất là đẹp , chạy ứng dụng  mượt , pin thì cực khoẻ luôn , đúng là tiền nào của ý 
",4,17/06/2018

Điện thoại Samsung Galaxy Note 8,"máy rất là đẹp , màn hình bự mà cầm chỉ vừa tay, thiết kế rất là ok, thử choi gam rất là phê và muợt, pin trâu , điện thoại có nhiều tính năng hữu ich mà ít có sản phẩm nào có đuợc. Thật tuyệt vời khi có đuợc sản phẩm",3,09/06/2018

Điện thoại Samsung Galaxy Note 8,"Máy xài quá tốt , màn hình lại quá đẹp và mượt mà , xứng đáng số tiền bõ ra, rất hài lòng",5,06/06/2018

Điện thoại Samsung Galaxy Note 8,"Note 8 thiết kế thì quá tuyệt vời rồi mọi thứ hoàn mỹ , chỉ có pin và loa hơi bé so với kích thước khổng lồ của em nó ",4,06/06/2018

Điện thoại Samsung Galaxy Note 8,"Máy xài quá tốt , màn hình lại quá đẹp và mượt mà , xứng đáng số tiền bõ ra, rất hài lòng",5,04/06/2018

Điện thoại Samsung Galaxy Note 8,"Sản phẩm có thiết kế đẹp xuất sắc , rất mượt mà . chạy nhiều ứng dụng nhanh, đọc báo hiển thị nhiều, camera tương đối đẹp, chưa thực sự xuất sắc lắm. ",5,02/06/2018

Điện thoại Samsung Galaxy Note 8,"Màn hình + ứng dụng hỗ trợ công việc tốt, xử lí nhanh.
Tuy nhiên cần cải thiện pin hơn.
Thiết kế đẹp, camera tốt, màn hình xuất sắc, nhưng cần xem xét lại chất lượng màn hình, đã đi bh 1 lần vì ám màu.",5,02/06/2018

Điện thoại Samsung Galaxy Note 8,"màn hình 2K+ trên Note 8 hoạt động tốt, góc nhìn sắc nét.pin 3.300 mAh trên Note 8 được cho là đuối hơn so với S8+",5,11/04/2018

Điện thoại Samsung Galaxy Note 8,"Cho 4 sao vì hài lòng vì tất cả, đẹp, hiệu suất cao tuy nhiên pin thì thực sự tệ hại. Ngày sạc 2 lần mới đủ dùng
",4,06/04/2018

Điện thoại Samsung Galaxy Note 8,Mình mua note 8 tại thế giới đi động và thấy rất ưng ý. Nhân viên phục vụ nhiệt tình còn sản phẩm thì khỏi phải chê. ,5,06/04/2018

Điện thoại Samsung Galaxy Note 8,Đã mua hàng tại đây .. nhân viên phục vụ rất chu đáo nhiệt tình'' máy tốt dùng quá đã luôn,5,01/04/2018

Điện thoại Samsung Galaxy Note 8,Ngốn pin quá trời luôn. Chống nước thì khỏi bàn cải. Đưa em nó đi tắm biển. Nói chung tốt ngoài cái pin quá nãn,4,01/03/2018

Điện thoại Samsung Galaxy Note 8,"Điện thoại siêu phẩm note 8 của samsung gì mà mới mua có 1,5 tháng mà bị loa rè thua điện thoại cùi bắp.Thân",1,21/02/2018

Điện thoại Samsung Galaxy Note 8,Sản phẩm xài rất mượt chụp ảnh chơi game rất ok nhân viên phục vụ rất nhiệt tình,5,13/02/2018

Điện thoại Samsung Galaxy Note 8,"Khá oke, mình đang dùng 7 có ý định lên X nhưng có nhiều nhận định không tốt nên mình thử dùng trở lại dòng note thì thấy rất hài lòng.",5,13/02/2018

Điện thoại Samsung Galaxy Note 8,"Xài từ Ip nay xài thêm bé note8 có nhiều bỡ ngỡ do 2 hđh khác nhưng sau 1 tuần sử dụng phải nói là rất đã, bị em nó cuốn ngay từ cái nhìn đầu tiên bởi cái màn hình quá đẹp, màu sắc khỏi phải bàn cãi. Có điều lúc dán màn hình không có nhân viên nào tư vấn là sau khi dán không xài chung đc với bao da. 9,5/10 điểm",5,05/02/2018

Điện thoại Samsung Galaxy Note 8,"Máy xài tốt, thiết kế đẹp, camera chụp đẹp nhanh. rất hài lòng sản phẩm. Nhân viên nhiệt tình",5,02/02/2018

Điện thoại Samsung Galaxy Note 8,"Máy xài quá tốt , màn hình lại quá đẹp và mượt mà , xứng đáng số tiền bõ ra, rất hài lòng ",5,02/02/2018

Điện thoại Samsung Galaxy Note 8,Xài từ ngày đầu tiên ra mắt e nó ở vn. Tới nay chưa bắt gặp được lỗi gì từ em nó!.,5,28/01/2018

Điện thoại Samsung Galaxy Note 8,"Máy mượt , sử dụng 4 tháng trời chưa chê được vào chỗ nào, Màu vàng sang trọng , pin sử dụng liên tục 1 ngày , vấn đề sạc không quan tâm ,  Hỗ trợ rất nhiều công việc > Đc cái nhân viên hỗ trợ chu đáo nhiệt tình nè ",5,23/01/2018

Điện thoại Samsung Galaxy Note 8,"Note8 màu đen quá đẹp máy  này sử dụng rất tốt cảm giác cầm nắm máy nam tính mạnh mẽ, camera chụp hình rất đẹp.

",5,16/01/2018

Điện thoại Samsung Galaxy Note 8,"Máy đẹp, mượt mà, camera tốt, pin tạm ổn. Nhưng màn hình quá tệ. Màn hình bị ám đỏ Như S8. ",2,01/01/2018

Điện thoại Samsung Galaxy Note 8,"máy chạy mượt, thiết kế đẹp ,hổ trợ nhiều tiện ích, Samsung pay tiện lợi. rất đáng đồng tiền bát gạo. ",5,01/01/2018

Điện thoại Samsung Galaxy Note 8,"Máy cực kì đẹp, hoàn hảo, mạnh mẽ, cầm lên là thấy sang trọng. cực kì thích quét mống mắt, Samsung flow , Samsung pay và màn hình vô cực",5,30/12/2017

Điện thoại Samsung Galaxy Note 8,"Màn hình đẹp, mượt vừa đủ dùng. Hệ điều hành tùy biến quá tốt. Đặc biệt sử dụng được 2 facebook, zalo,... trong cùng 1 máy. Camera thì chụp hình tuyệt vời",5,10/12/2017

Điện thoại Samsung Galaxy Note 8,"Máy này sử dụng rất tốt cảm giác cầm nắm máy nam tính mạnh mẽ, camera chụp hình rất đẹp.",5,10/12/2017

Điện thoại Samsung Galaxy Note 8,"Máy thiết kế nam tính mạnh mẽ, tôi cũng Fan hâm mộ của Apple mà khi sử dụng máy hỗ trợ cho công việc tôi rất tốt, máy chụp ảnh rất đẹp tôi rất hài lòng.",4,05/12/2017

Điện thoại Samsung Galaxy Note 8,"Có mua thử hàng đổi trả về trải nghiệm, kết quả là tuyệt với, xứng đáng để chọn lựa.",5,01/12/2017

Điện thoại Samsung Galaxy Note 8,"tui đã từng sử dụng rất nhiều hãng điện thoại, SONY NOKIA LG.... và lần đầu tiên tui sử dụng SAMSUNG, cái Note8 là điện thoại từ trước đến giờ tui sử dụng mà hoàn toàn không bị lỗi gì cả! trong 2 tháng trải nghiệm hoàn toàn tuyệt vời! những cái trước đây chưa đến 1 tháng là bị lỗi và đều phải đổi lại! tuyệt vời, trước giờ không thích SAMSUNG nhưng giờ sẽ khác",5,27/11/2017

Điện thoại Samsung Galaxy Note 8,"Máy rất đẹp thiết kế nam tính đặc biệt cây bút Spen mang lại ngoài sử mong đợi máy cấu hình rất mạnh, camera chụp ảnh thiếu sáng rất tốt.",5,14/11/2017

Điện thoại Samsung Galaxy Note 8,Máy rất ok. Từ thiết kế cho tới cấu hình. Chụp ảnh rất đẹp. Samsung ngày càng chất lượng. 😀😀,5,04/11/2017

Điện thoại Samsung Galaxy Note 8,"Dịch trên note 8 tệ. Nhiều câu không đúng nghĩa, thành kí tự. Và không nhiều ngôn ngữ như giới thiệu",4,25/10/2017

Điện thoại Samsung Galaxy Note 8,Camera chụp hình tuyệt vời. Pin hơi yếu mọi thứ còn lại là rất ok. Mua S8 xài chán nên đổi qua Note8 phải nói là cả 2 đúng là siêu phẩm,5,23/10/2017

Điện thoại Samsung Galaxy Note 8,"Máy rất đẹp,mượt mà,chụp hình rất đẹp,nhưng pin hơi mau hết!nói chung rất ok",4,18/10/2017

Điện thoại Samsung Galaxy Note 8,Tôi rất hài lòng về sản phểm note 8 này màng hình 6.3 inch nhưng rất dễ sử dụng cảm ơn TGDĐ đã tư vấn cho tưi 1 sản phẩm tốt như thế,5,18/10/2017

Điện thoại Samsung Galaxy Note 8,"Máy mượt, chụp ảnh tốt. Pin hết nhanh. Hai viền lộ sáng làm mất thẩm mỹ. Phím âm lượng đặt cao quá",4,18/10/2017

Điện thoại Samsung Galaxy Note 8,"máy mượt sạc không bị nóng máy, mình cảm thấy rất ưng ý cám ơn TGDĐ cho mình cảm giác tuyệt vời mình cho 5 sao luôn, rất hài lòng",5,14/10/2017

Điện thoại Samsung Galaxy Note 8,"Máy mượt mà,chơi game tốt và sạc không bị nóng rất tuyệt vời lun.máy dày hơn xíu nữa là rất ok tất.",5,09/10/2017

Điện thoại Samsung Galaxy Note 8,"Máy mượt,chơi game và sạc không bị nóng rất tuyệt.máy ngắn lại xíu nữa là ok tất ",5,08/10/2017

Điện thoại Samsung Galaxy Note 8,Chỉ có thể nói e nó tuyệt vời thôi. Chụp ảnh thiếu sáng miễn chê luôn. Xứng đáng đồng tiền bát gạo.,5,06/10/2017

Điện thoại Samsung Galaxy Note 8,"mình mới mua hôm 1.10, lướt rất mượt, nhìn cực kì sang trọng, xem video to và rõ. các ứng dụng chạy mượt, xem được nhiều nội dung hơn, thích nhất là cây bút. Rất thích hợp cho bạn nam dùng! ",5,05/10/2017

Điện thoại Samsung Galaxy Note 8,"Điện thoại kiểu dáng nam tính, thiết kế gọn và mỏng hơn những dòng note trước... cảm thấy rất thích thú khi sở hữu chiếc galaxy note 8 này lắm... cám ơn SAMSUNG rất nhiều",5,01/10/2017

Điện thoại Samsung Galaxy Note 8,Chất. Không muốn rời xa e nó. Dùng mọi thứ cực đã. Duy có việc dùng ốp lưng khi sạc không dây thì lâu và nóng máy,5,30/09/2017

Điện thoại Samsung Galaxy Note 8,"Điện thoại có kiểu dáng đẹp, thiết kế sang trọng, chụp hình xóa phông rất đẹp, bút S-pen chưa được nhạy khi dùng miếng dán, nhược điểm là không có dán cường lực ở TGDD để tránh bể màn hình khi rơi.",5,29/09/2017

Điện thoại Samsung Galaxy Note 8,sản phẩm tuyệt vời. bút S pen quá đỉnh. chức năng nt bằng bút là ưng ý nhất. Màn hình infinity đẹp long lanh. là chiếc điện thoại ưng ý nhất tôi từng mua.,5,29/09/2017

Điện thoại Samsung Galaxy Note 8,"Sau 3h đồng hồ khám và phá vẫn chưa thể khám phá hết tính năng của máy, camera xoá phông quá xuất thần, mình thích nhất phần dịch thuật, vì mình rất thích mua hàng order từ nước ngoài, mình có thể vào các trang web của hàn quốc, trung quốc như taobao để xem hướng dẫn đặt hàng trực tiếp về ",5,29/09/2017

Điện thoại Samsung Galaxy Note 8,Đỉnh của đỉnh.phải nói là dùng rất ok. Chơi game cấu hình cao không tý lax.giá tiền rất phù hợp,5,03/12/2018

Điện thoại Samsung Galaxy Note 8,Máy rất mượt mạnh pin khỏe màn hình lớn pin khỏe rất ưng ý dùng ngon hài lòng shop,5,16/11/2018

Điện thoại Samsung Galaxy Note 8,Pin máy hết nhanh quá. K biết khi nâng cấp hệ thống sẽ như thê nào nữa. T nghĩ máy nay có điểm yếu như vay. Mong add xem tư vấn cho ae,3,24/10/2018

Điện thoại Samsung Galaxy Note 8,Cầm trên tay thấy đẹp quá. Rất háo hức trải nghiệm em nó ngay. Thêm cả là coi phim Hàn thấy các bạn ấy sử dụng icon gửi tin nhắn thấy thik quá. Sắm em note 8 và có thêm ng iu nhắn tin nữa thì phải biết! Hihi,5,14/10/2018

Điện thoại Samsung Galaxy Note 8,"Thiết kế đẹp, sang trọng. Cấu hình mạnh. Bút S 
Pen tiện dụng. Phù hợp cho nhiều nhu cầu sử dụng. Camera đẹp.",5,04/10/2018

Điện thoại Samsung Galaxy Note 8,mình mua với sản phẩm này với tt đã sử dụng. nên mua giá sẽ rẻ hơn giá mới. nhưng mh thấy chất lượng rất ok. thiết kế máy sang trọng. spen rất hữu dụng cho công việc của mình. mình rất hài lòng về sản phẩm,5,01/10/2018

Điện thoại Samsung Galaxy Note 8,Sản phẩm trên cả tuyệt vời không có gì phải chê và nói thêm nữa thiết kế máy đẹp chất lupngjw hình ảnh tốt pin khỏe bút spen tiện lợi,5,18/08/2018

Điện thoại Samsung Galaxy Note 8,Sản phảm samsung luôn là những sản phẩm rất tốt. Đắc biệt với chiếc note 8 sở hữu cây bút thần kì có thể múa trên màn hình.,5,10/08/2018

Điện thoại Samsung Galaxy Note 8,"Máy khá vuông vức, hơp với các bạng nam đặc biệt là những người làm công sở vì có bút sben giúp ghi chép nhanh chóng",5,10/08/2018

Điện thoại Samsung Galaxy Note 8,"Mình đang dùng iPhone 6splus, trước dùng 6plus, giờ thấy chán quá chỉ muốn quay lại samsung thoii. Máy nhận tn chậm, có khi ko nhận hay gửi dc, đôi khi ko nghe dc ng gọi đến. M từng dùng note 1 và 4 rồi, ko bị lỗi này, chụp ảnh rất đẹp.M chỉ ưng nhất iPhone là hình thức đẹp và cảm ứng rất mướt, độ bảo mật cao, chứ còn pin, cấu hình, chụp ảnh, bộ nhớ mở rộng thua xa SS. ",5,03/08/2018

Điện thoại Samsung Galaxy Note 8,"Sản phẩm dùng tạm ổn ,nhưg sau khi dùg 6 tháng vào mạg đặc biệt là facebook rất là chậm ,nhất là phần xem video trên fb,phải nói là chip exynos không tốt bằg snapdragon,tiếp theo là sau 6 thág dùg rớt giá tất thê thảm không giữ giá như iphone ",3,24/07/2018

Điện thoại Samsung Galaxy Note 8,"Sản phẩm tốt , một tháng lỗi đổi mới do nhà sản xuất    chất lượng phục vụ hài lòng ",5,10/07/2018

Điện thoại Samsung Galaxy Note 8,"Sản phâmr mạnh xài chất lượng khá oke đẹp 
Cấu hình mạnh
Mượt mà
Thiết kế sang trọng
",4,08/07/2018

Điện thoại Samsung Galaxy Note 8,Note8 tôi yêu thích em nó nhưng chưa mua được vì Note5 của tôi nó vẫn còn rất tốt,5,05/07/2018

Điện thoại Samsung Galaxy Note 8,Thực ra viền k mỏng như quảng cáo để đem so sánh với note 5 thì phần viền màn hình gần như bằng nhau chỉ là cong nên nhìn hẹp hơn thôi nhưng chung quy lại vẫn đẹp và đang dùng,4,28/06/2018

Điện thoại Samsung Galaxy Note 8,Mình dùng sam sung cũng nhiều rồi mới thì Ok nhưng nhanh tã k bền bỉ bằng iphone.cá nhân mình thấy vậy,1,26/06/2018

Điện thoại Samsung Galaxy Note 8,sản phẩm chất lượng sản phẩm chất lượng sản phẩm chất lượng sản phẩm chất lượng sản phẩm chất lượng sản phẩm chất lượng sản phẩm chất lượng sản phẩm chất lượng sản phẩm chất lượng sản phẩm chất lượng sản phẩm chất lượng sản phẩm chất lượng sản phẩm chất lượng sản phẩm chất lượng sản phẩm chất lượng sản phẩm chất lượng sản phẩm chất lượng sản phẩm chất lượng sản phẩm chất lượng sản phẩm chất lượng sản phẩm chất lượng sản phẩm chất lượng ,4,26/06/2018

Điện thoại Samsung Galaxy Note 8,Sản phẩm Note 8 sài rất tốt và quá đẹp. Dường như ko gì sánh bằng sài rất tiện lợi và sảng khoái,4,10/06/2018

Điện thoại Samsung Galaxy Note 8,Chống nước rất tốt tất cả mọi thứ đều ok chơi game thì khỏi phải bàn cãi giờ chỉ đợi tậu thêm note 9,5,17/03/2018

Điện thoại Samsung Galaxy Note 8,"hôm qua có mua con note 8 tại Đường Tân Hương khu vực Quận Tân Phú, tất cả nhân viên tư vấn rất nhiệt tình và vui vẻ , máy xài rất tốt cầm vào là thấy thích ngay.",5,14/03/2018

Điện thoại Samsung Galaxy Note 8,"Siêu phẩm của samsung, đang dùng ipx mua note 8 tặng vợ mà về dùng thử tốt quá đổi với vợ luôn!",5,07/03/2018

Điện thoại Samsung Galaxy Note 8,"Bảo mật vân tay đưa xuống dưới camera nữa thì quá tuyệt vời, dùng máy thì tuyệt vời",5,05/03/2018

Điện thoại Samsung Galaxy Note 8,Cấu hình rất mạnh camera Chụp selfie rất Ok mình rất thích chụp ảnh xóa phông tuyệt vời mong lời trong những bất cập nhật tới Samsung sẽ nâng cao camera trước sau của máy để chụp ảnh đẹp mượt hơn nữa,5,21/02/2018

Điện thoại Samsung Galaxy Note 8,Máy chụp ảnh xóa phông  rất ok cấu hình rất mạnh mẽ Chơi game nặng đều rất mượt mà Mình rất thích I LOVE SAMSUNG ,5,19/02/2018

Điện thoại Samsung Galaxy Note 8,Máy thiết kế đẹp hiệu năng tuyệt vời nam tính cầm chắc tay chụp hình đẹp máy rất đáng mua,4,28/12/2017

Điện thoại Samsung Galaxy Note 8,"note 8 bị hở màn hình viền quá tệ, trong khi nước ngoài được đổi trả máy, việt nam thì không được, sam sung nên xem lại đừng để người dùng mất lòng tin, quá chán ! siêu phẩm bị lỗi k thừa nhận !",4,27/12/2017

Điện thoại Samsung Galaxy Note 8,"Máy ok. Ko có gì phải chê ngoại trừ pin hơi yếu. Chụp hình quá đẹp.
Giá tầm 18tr thì ngon.",4,26/12/2017

Điện thoại Samsung Galaxy Note 8,"Máy ngon quá. Không có điểm gì để chê, em này pin 3000mah nhưnng dùng như pin 4k",5,25/12/2017

Điện thoại Samsung Galaxy Note 8,"Tôi đang xài Note 8 & rất hài lòng.
Selfie rất ảo & đẹp. Hi...hi...

Đang mong chờ năm sau SAMSUNG ra Note 9 giống như Concept thì sẽ quất thêm cái Note 9.",5,09/12/2017

Điện thoại Samsung Galaxy Note 8,"Tất cả đều ok chỉ trừ cực kỳ dễ vỡ kính mặt sau do bị khoét rộng quá (cụm camera và cảm biến vân tay, đèn, cảm biến nhịp tim cùng một chỗ)",4,06/11/2017

Điện thoại Samsung Galaxy Note 8,"cam khá đẹp. chụp hinh tuyệt của tuyệt. thích nhất là 2 cạnh cong của em nó, xem phim mát đã. cấu hình mạnh, đã ngâm nước, vẫn bình thường. quét mống mắt mình chưa thử, còn lại mọi thứ vẫn hoạt động tốt.",5,16/10/2017

Điện thoại Samsung Galaxy Note 8,"Tổng quan máy dùng rất tốt. Chỉ có bảo mật mống mắt trên note 8 quá kém, nhiều lúc mở máy lên máy không thèm yêu cầu mống mắt để mở máy mà lên luôn như chưa cài bảo mật mống mắt bao giờ.",3,13/10/2017

